"villageid","hh_id","leader","caste_category_label","caste_category","subcaste_label","subcaste","hh_owned_label","hh_owned","roof_type","num_rooms","electricity","occupation_label","occupation"
25,241,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm labourer",3
25,242,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,5,1,"Sericulture owner",6
25,243,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,4,1,"Farm labourer",3
25,244,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm land-owner",2
25,245,0,"RELIGIOUS MINORITY",5,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,3,3,1,"Small business (shop, etc.)",1
25,246,0,"RELIGIOUS MINORITY",5,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Rented",3,3,2,1,"Private services",9
25,247,0,"SCHEDULED TRIBE",2,"Naidu/Baliga/Balajiga",402,"Owned",1,3,3,1,"Farm land-owner",2
25,248,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm labourer",3
25,249,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,2,1,"Farm land-owner",2
25,250,0,"RELIGIOUS MINORITY",5,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,3,2,1,"Farm labourer",3
25,251,0,"SCHEDULED CASTE",1,"Chalavadi/Chalvadi/Channayya",210,"Owned",1,3,1,1,"Masonry/construction worker",12
25,252,0,"SCHEDULED TRIBE",2,"Adi Dravida",202,"Owned",1,4,2,1,"Farm labourer",3
25,253,0,"SCHEDULED CASTE",1,"Adi Dravida",202,"Owned",1,4,2,2,"Farm labourer",3
25,254,0,"SCHEDULED TRIBE",2,"Adi Dravida",202,"Owned",1,3,3,1,"Farm labourer",3
25,255,0,"SCHEDULED TRIBE",2,"Adi Dravida",202,"Owned",1,3,3,1,"Government services (teacher, etc.)",8
25,256,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,2,1,"Farm labourer",3
25,257,0,"SCHEDULED CASTE",1,"Adi Dravida",202,"Owned",1,3,2,2,"Pensioner",17
25,258,0,"SCHEDULED CASTE",1,"Chalavadi/Chalvadi/Channayya",210,"Owned",1,-333,2,2,"Farm labourer",3
25,259,0,"SCHEDULED CASTE",1,"Chalavadi/Chalvadi/Channayya",210,"Owned",1,-333,2,1,"Farm labourer",3
25,260,0,"SCHEDULED CASTE",1,"Adi Dravida",202,"Owned",1,4,1,2,"Masonry/construction worker",12
25,261,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,4,2,2,"Private services",9
25,262,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,3,1,"OTHERS, SPECIFY",-333
25,263,0,"SCHEDULED TRIBE",2,"Adi Karnataka",201,"Owned",1,3,3,1,"Farm labourer",3
25,264,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,3,2,"Farm labourer",3
25,265,1,"SCHEDULED CASTE",1,"Chalavadi/Chalvadi/Channayya",210,"Owned",1,3,1,1,"Government services (teacher, etc.)",8
25,266,0,"GENERAL",4,"Lingayat",101,"Owned",1,3,3,1,"Farm labourer",3
25,267,1,"RELIGIOUS MINORITY",5,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,5,5,2,"Private services",9
25,268,0,"RELIGIOUS MINORITY",5,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,1,2,1,"Industrialist",11
25,269,0,"RELIGIOUS MINORITY",5,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,1,2,1,"Farm labourer",3
25,270,0,"RELIGIOUS MINORITY",5,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,3,3,1,"Industrialist",11
25,271,0,"RELIGIOUS MINORITY",5,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,5,4,1,"Farm labourer",3
25,272,1,"OBC",3,"Lingayat",101,"Owned",1,5,5,1,"Farm land-owner",2
25,273,0,"GENERAL",4,"Lingayat",101,"Owned",1,5,3,1,"Farm land-owner",2
25,274,0,"RELIGIOUS MINORITY",5,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,4,2,1,"Private services",9
25,275,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,3,3,1,"Farm labourer",3
25,276,1,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,3,4,1,"Government services (teacher, etc.)",8
25,277,0,"SCHEDULED TRIBE",2,"Bhovi/Odda/Vaddar",206,"Owned",1,5,3,1,"Farm labourer",3
25,278,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,3,3,2,"Private services",9
25,279,0,"SCHEDULED TRIBE",2,"Adi Dravida",202,"Owned",1,5,3,1,"Government services (teacher, etc.)",8
25,280,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,3,3,1,"Farm land-owner",2
25,281,0,"SCHEDULED TRIBE",2,"Bhovi/Odda/Vaddar",206,"Owned",1,3,3,1,"Farm land-owner",2
25,282,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,3,3,1,"Farm labourer",3
25,283,1,"OBC",3,"Lingayat",101,"Owned",1,3,5,1,"Small business (shop, etc.)",1
25,284,0,"OBC",3,"Lingayat",101,"Owned",1,3,2,1,"Farm labourer",3
25,285,0,"OBC",3,"Lingayat",101,"Owned",1,3,3,1,"Farm labourer",3
25,286,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,5,3,1,"Government services (teacher, etc.)",8
25,287,0,"RELIGIOUS MINORITY",5,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,3,3,1,"Farm labourer",3
25,288,0,"RELIGIOUS MINORITY",5,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,4,2,1,"Farm labourer",3
25,289,0,"OBC",3,"OTHERS, SPECIFY",-333,"Owned",1,3,2,1,"Industrialist",11
25,290,0,"OBC",3,"OTHERS, SPECIFY",-333,"Owned",1,3,3,1,"Private services",9
25,291,0,"RELIGIOUS MINORITY",5,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,2,1,1,"Farm labourer",3
25,292,0,"RELIGIOUS MINORITY",5,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,3,2,1,"Farm labourer",3
25,293,0,"RELIGIOUS MINORITY",5,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,4,2,1,"Industrialist",11
25,294,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,5,3,1,"Farm land-owner",2
25,295,0,"RELIGIOUS MINORITY",5,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,4,3,1,"Industry/factory worker(brick making etc)",10
25,296,0,"RELIGIOUS MINORITY",5,"Vokkaliga/Gowda/Reddy",401,"Owned",1,4,2,1,"Farm labourer",3
25,297,0,"RELIGIOUS MINORITY",5,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,4,2,1,"Farm labourer",3
25,298,0,"OBC",3,"OTHERS, SPECIFY",-333,"Owned",1,3,5,1,"Industrialist",11
25,299,0,"SCHEDULED CASTE",1,"Adi Dravida",202,"Owned",1,3,4,1,"Masonry/construction worker",12
25,300,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,3,3,1,"Masonry/construction worker",12
25,301,0,"SCHEDULED CASTE",1,"Adi Dravida",202,"Owned",1,5,4,1,"Industry/factory worker(brick making etc)",10
25,302,0,"SCHEDULED CASTE",1,"Adi Dravida",202,"Owned",1,3,4,1,"Masonry/construction worker",12
25,303,1,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,2,1,"Government services (teacher, etc.)",8
25,304,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,1,1,1,"Farm labourer",3
25,305,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,1,2,1,"Farm labourer",3
25,306,0,"SCHEDULED CASTE",1,"Chalavadi/Chalvadi/Channayya",210,"Rented",3,3,2,2,"Farm labourer",3
25,307,0,"SCHEDULED CASTE",1,"Adi Dravida",202,"Owned",1,3,6,1,"Masonry/construction worker",12
25,308,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm labourer",3
25,309,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,2,1,"Farm labourer",3
25,310,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,2,2,"Farm labourer",3
25,311,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,2,1,"Farm labourer",3
25,312,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,2,2,"Sericulture owner",6
25,313,0,"SCHEDULED CASTE",1,"Adi Dravida",202,"Owned",1,3,3,1,"Masonry/construction worker",12
25,314,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,5,3,1,"Farm labourer",3
25,315,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,2,1,"Farm labourer",3
25,316,1,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,3,1,"Farm land-owner",2
25,317,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,3,1,"Masonry/construction worker",12
25,318,1,"SCHEDULED CASTE",1,"Adi Dravida",202,"Owned",1,3,8,1,"Government services (teacher, etc.)",8
25,319,0,"SCHEDULED CASTE",1,"Adi Dravida",202,"Owned",1,3,3,1,"Farm labourer",3
25,320,0,"SCHEDULED CASTE",1,"Adi Dravida",202,"Owned",1,3,2,2,"Farm labourer",3
25,321,0,"SCHEDULED CASTE",1,"Adi Dravida",202,"Owned",1,3,3,1,"Dairy/cattle rearing",5
25,322,0,"SCHEDULED CASTE",1,"Adi Dravida",202,"Owned",1,4,2,2,"Masonry/construction worker",12
25,323,0,"SCHEDULED CASTE",1,"Adi Dravida",202,"Owned",1,4,2,2,"Farm labourer",3
25,324,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,2,2,"Farm labourer",3
25,325,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,2,2,"Masonry/construction worker",12
25,326,1,"RELIGIOUS MINORITY",5,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,3,2,2,"Small business (shop, etc.)",1
25,327,1,"RELIGIOUS MINORITY",5,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,4,2,2,"Small business (shop, etc.)",1
25,328,0,"RELIGIOUS MINORITY",5,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,3,3,1,"Private services",9
25,329,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,2,1,"Farm labourer",3
25,330,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,3,3,1,"Farm land-owner",2
25,331,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,3,3,1,"Farm land-owner",2
25,332,0,"GENERAL",4,"Naidu/Baliga/Balajiga",402,"Owned",1,5,6,1,"Farm land-owner",2
25,333,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,4,1,"Farm land-owner",2
25,334,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm land-owner",2
25,335,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,4,1,"Farm land-owner",2
25,336,0,"OBC",3,"Yadava/Golla/Gopala",405,"Owned",1,3,3,1,"Sericulture owner",6
25,337,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,5,3,1,"Farm labourer",3
25,338,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,5,4,1,"Sericulture owner",6
25,339,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,2,2,"Farm labourer",3
25,340,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,2,"Farm labourer",3
25,341,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm land-owner",2
25,342,1,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,5,1,"Farm land-owner",2
25,343,0,"GENERAL",4,"OTHERS, SPECIFY",-333,"Owned",1,3,3,1,"Farm labourer",3
25,344,0,"SCHEDULED CASTE",1,"OTHERS, SPECIFY",-333,"Owned",1,3,5,1,"Government services (teacher, etc.)",8
25,345,0,"SCHEDULED CASTE",1,"OTHERS, SPECIFY",-333,"Owned",1,3,3,1,"Farm labourer",3
25,346,0,"SCHEDULED CASTE",1,"OTHERS, SPECIFY",-333,"Owned",1,3,3,1,"Farm labourer",3
25,347,0,"SCHEDULED CASTE",1,"OTHERS, SPECIFY",-333,"Owned",1,4,2,2,"Farm labourer",3
25,348,0,"OBC",3,"Yadava/Golla/Gopala",405,"Owned",1,3,3,1,"Farm labourer",3
25,350,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,3,2,1,"Farm labourer",3
25,351,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm labourer",3
25,352,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,4,3,1,"Sericulture owner",6
25,353,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,4,1,"Sericulture owner",6
25,354,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,4,1,"Sericulture owner",6
25,355,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,4,1,"Sericulture owner",6
25,356,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm labourer",3
25,357,1,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,4,2,1,"Sericulture owner",6
25,358,0,"OBC",3,"Yadava/Golla/Gopala",405,"Owned",1,3,3,1,"Farm land-owner",2
25,359,0,"SCHEDULED TRIBE",2,"Yadava/Golla/Gopala",405,"Owned",1,3,2,1,"Farm labourer",3
25,360,0,"OBC",3,"Yadava/Golla/Gopala",405,"Owned",1,3,3,1,"Farm labourer",3
25,361,0,"SCHEDULED TRIBE",2,"Yadava/Golla/Gopala",405,"Owned",1,3,3,1,"Farm labourer",3
25,362,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,4,1,"Sericulture owner",6
25,363,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,2,2,"Farm land-owner",2
25,364,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,4,1,"Sericulture owner",6
25,365,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,4,1,"Farm labourer",3
25,366,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm land-owner",2
25,367,0,"OBC",3,"OTHERS, SPECIFY",-333,"Owned",1,-333,1,3,"Dairy/cattle rearing",5
25,368,0,"OBC",3,"OTHERS, SPECIFY",-333,"Owned",1,-333,2,3,"Farm labourer",3
25,369,0,"OBC",3,"Yadava/Golla/Gopala",405,"Owned",1,3,3,1,"Farm land-owner",2
25,370,0,"OBC",3,"Yadava/Golla/Gopala",405,"Owned",1,4,2,1,"Farm labourer",3
25,371,0,"OBC",3,"Yadava/Golla/Gopala",405,"Owned",1,3,3,1,"Farm labourer",3
25,372,0,"RELIGIOUS MINORITY",5,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,3,3,1,"Farm labourer",3
25,373,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,5,4,1,"Farm land-owner",2
25,374,0,"OBC",3,"Yadava/Golla/Gopala",405,"Owned",1,3,2,1,"Farm labourer",3
25,375,0,"OBC",3,"Yadava/Golla/Gopala",405,"Owned",1,3,4,1,"Farm land-owner",2
25,376,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,3,1,1,"Farm labourer",3
25,377,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,-333,2,2,"Farm land-owner",2
25,378,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,3,2,2,"Farm land-owner",2
25,379,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,3,2,1,"Farm labourer",3
25,380,0,"RELIGIOUS MINORITY",5,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,1,3,2,"Private services",9
25,381,1,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,6,1,"Farm land-owner",2
25,382,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,4,1,"Farm land-owner",2
25,383,0,"OBC",3,"Yadava/Golla/Gopala",405,"Owned",1,3,2,2,"Farm labourer",3
25,384,0,"OBC",3,"Yadava/Golla/Gopala",405,"Owned",1,4,2,1,"Farm labourer",3
25,385,0,"OBC",3,"Yadava/Golla/Gopala",405,"Owned",1,3,2,2,"Farm labourer",3
25,386,0,"OBC",3,"Yadava/Golla/Gopala",405,"Owned",1,3,2,1,"Farm labourer",3
25,387,0,"OBC",3,"Yadava/Golla/Gopala",405,"Owned",1,3,3,1,"Farm land-owner",2
25,388,0,"OBC",3,"Yadava/Golla/Gopala",405,"Owned",1,3,3,1,"Farm land-owner",2
25,389,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,4,3,1,"Farm labourer",3
25,390,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,2,1,"Farm land-owner",2
25,391,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,2,1,"Farm land-owner",2
25,392,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,2,1,"Farm labourer",3
25,393,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,5,3,1,"Farm land-owner",2
25,394,1,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,3,2,1,"Industrialist",11
25,395,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,3,2,2,"Farm labourer",3
25,396,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,5,3,1,"Farm land-owner",2
25,397,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,5,3,1,"Farm land-owner",2
25,398,1,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,5,4,1,"Small business (shop, etc.)",1
25,399,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,3,2,2,"Farm labourer",3
25,400,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,3,2,2,"Farm land-owner",2
25,401,0,"OBC",3,"Vishwakarma/Aksali/Achari",407,"Owned",1,3,2,1,"Farm labourer",3
25,402,0,"OBC",3,"Yadava/Golla/Gopala",405,"Owned",1,3,3,1,"Dairy/cattle rearing",5
25,403,0,"SCHEDULED TRIBE",2,"Yadava/Golla/Gopala",405,"Owned",1,3,2,2,"Sericulture owner",6
25,404,0,"OBC",3,"Yadava/Golla/Gopala",405,"Owned",1,3,2,2,"Farm labourer",3
25,405,0,"SCHEDULED TRIBE",2,"Yadava/Golla/Gopala",405,"Owned",1,3,3,2,"Farm land-owner",2
25,406,1,"OBC",3,"Yadava/Golla/Gopala",405,"Owned",1,3,3,1,"Farm land-owner",2
25,407,0,"OBC",3,"Yadava/Golla/Gopala",405,"Owned",1,4,3,2,"Farm labourer",3
25,408,0,"RELIGIOUS MINORITY",5,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Rented",3,3,4,1,"Farm land-owner",2
25,409,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,1,3,1,"Farm land-owner",2
25,410,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,-333,2,1,"Farm land-owner",2
25,411,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,-333,3,1,"Farm land-owner",2
25,412,0,"OBC",3,"Yadava/Golla/Gopala",405,"Owned",1,3,3,1,"Farm labourer",3
25,413,0,"SCHEDULED TRIBE",2,"Yadava/Golla/Gopala",405,"Owned",1,3,3,2,"Farm labourer",3
25,414,0,"SCHEDULED TRIBE",2,"Yadava/Golla/Gopala",405,"Owned",1,3,3,1,"Farm labourer",3
25,415,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm land-owner",2
25,416,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Sericulture owner",6
25,417,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Sericulture owner",6
25,418,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,4,1,"Dairy/cattle rearing",5
25,419,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm land-owner",2
25,420,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,5,1,"Farm land-owner",2
25,421,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,5,3,1,"Farm land-owner",2
25,422,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm land-owner",2
25,423,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm land-owner",2
25,424,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Private services",9
25,425,1,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm land-owner",2
25,426,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm land-owner",2
25,427,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,2,"Farm labourer",3
25,428,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm land-owner",2
25,429,0,"SCHEDULED TRIBE",2,"Bhovi/Odda/Vaddar",206,"Rented",3,3,3,1,"Farm labourer",3
25,430,0,"SCHEDULED TRIBE",2,"Naidu/Baliga/Balajiga",402,"Rented",3,3,2,1,"Government services (teacher, etc.)",8
25,431,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm land-owner",2
25,432,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,2,1,"Farm labourer",3
25,433,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,4,2,1,"Pensioner",17
25,434,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,4,1,"Farm land-owner",2
25,435,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Rented",3,3,3,1,"Farm land-owner",2
25,436,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,6,1,"Farm land-owner",2
25,437,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,4,1,"Sericulture owner",6
25,438,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,4,1,"Farm land-owner",2
25,439,1,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Sericulture owner",6
25,440,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,4,1,"Farm land-owner",2
25,441,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,4,1,"Farm land-owner",2
25,442,0,"GENERAL",4,"Lingayat",101,"Owned",1,3,3,1,"Farm land-owner",2
25,443,0,"OBC",3,"Lingayat",101,"Owned",1,3,3,1,"Pensioner",17
25,444,1,"GENERAL",4,"Lingayat",101,"Owned",1,5,5,1,"Small business (shop, etc.)",1
25,445,1,"GENERAL",4,"Lingayat",101,"Owned",1,5,5,1,"Private services",9
25,446,0,"GENERAL",4,"Lingayat",101,"Owned",1,3,3,1,"Farm land-owner",2
25,447,0,"GENERAL",4,"Lingayat",101,"Owned",1,5,4,1,"Industrialist",11
25,448,0,"SCHEDULED TRIBE",2,"Beda/Budga Jangam",211,"Owned",1,3,3,1,"Farm labourer",3
25,449,1,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,5,5,1,"Farm land-owner",2
25,450,0,"SCHEDULED CASTE",1,"Beda/Budga Jangam",211,"Owned",1,3,3,1,"Farm labourer",3
25,451,0,"RELIGIOUS MINORITY",5,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,4,2,1,"Masonry/construction worker",12
25,452,0,"SCHEDULED TRIBE",2,"Beda/Budga Jangam",211,"Owned",1,4,2,1,"Small business (shop, etc.)",1
25,453,0,"SCHEDULED TRIBE",2,"Beda/Budga Jangam",211,"Owned",1,4,2,1,"Farm labourer",3
25,454,0,"SCHEDULED TRIBE",2,"Beda/Budga Jangam",211,"Owned",1,3,3,1,"Farm labourer",3
25,455,0,"SCHEDULED CASTE",1,"Beda/Budga Jangam",211,"Owned",1,1,1,1,"Farm labourer",3
25,456,0,"SCHEDULED CASTE",1,"Beda/Budga Jangam",211,"Owned",1,3,4,1,"Private services",9
25,457,0,"RELIGIOUS MINORITY",5,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,5,3,1,"Farm labourer",3
25,458,0,"RELIGIOUS MINORITY",5,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,5,8,1,"Industrialist",11
25,459,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,5,4,1,"Farm land-owner",2
25,460,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,4,1,"Industrialist",11
25,461,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm land-owner",2
25,462,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,2,1,"Farm land-owner",2
