Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank
6,"HJ La, SD Kim",A taxonomy of offloading in mobile cloud computing,2014,"… and Applications (SOCA), 2014 IEEE 7th …",ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/6978603/,"https://scholar.google.com/scholar?cites=11190332690461856007&as_sdt=2005&sciodt=0,5&hl=en&num=20",121
7,"HMA Kader, MM Hadhoud, SM El-Sayed…",Performance evaluation of new hybrid encryption algorithms to be used for mobile cloud computing,2014,International Journal of …,Citeseer,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.434.3787&rep=rep1&type=pdf,"https://scholar.google.com/scholar?cites=8457284018747851409&as_sdt=2005&sciodt=0,5&hl=en&num=20",93
3,"HMA Kader, MM Hadhoud…",Increasing The Performance Of Mobile Smartphones Using Partition And Migration Of Mobile Applications To Cloud Computing,2014,International …,pdfs.semanticscholar.org,https://pdfs.semanticscholar.org/5af1/00595efddbde995ed4ce5aa28451ead66332.pdf,"https://scholar.google.com/scholar?cites=7804302278276949807&as_sdt=2005&sciodt=0,5&hl=en&num=20",151
0,HRM Alwis,Towards Energy Effective Hybrid Execution in Mobile Cloud Computing,2014,,documents.ucsc.lk,http://documents.ucsc.lk/jspui/handle/123456789/2461,,250
11,"I Al Rassan, H AlShaher",Securing mobile cloud computing using biometric authentication (SMCBA),2014,Computational Science and …,ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/6822100/,"https://scholar.google.com/scholar?cites=2257366034996887588&as_sdt=2005&sciodt=0,5&hl=en&num=20",71
0,I Andrianopoulos,Mobile cloud computing services,2014,,ΤΕΙ Πειραιά,,,290
4,"I Ayadi, S Noëmie",Adaptive provisioning of connectivity-as-a-service for mobile cloud computing,2014,"Mobile Cloud Computing, Services, and …",ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/6834959/,"https://scholar.google.com/scholar?cites=3752736292921723459&as_sdt=2005&sciodt=0,5&hl=en&num=20",117
0,I Ghavam,Comprehensive Experimental Analysis on Different Specification of Mobile Augmentation in Mobile Cloud Computing,2014,,researchgate.net,https://www.researchgate.net/profile/Iman_Ghavam2/publication/273000380_Comprehensive_Experimental_Analysis_on_Different_Specification_of_Mobile_Augmentation_in_Mobile_Cloud_Computing/links/54f4904c0cf2ba6150636095.pdf,,334
35,"I Khalil, A Khreishah, M Azeem",Consolidated Identity Management System for secure mobile cloud computing,2014,Computer Networks,Elsevier,https://www.sciencedirect.com/science/article/pii/S1389128614001194,"https://scholar.google.com/scholar?cites=3160650331553027626&as_sdt=2005&sciodt=0,5&hl=en&num=20",20
4,"IA Elgendy, M El-kawkagy…",Improving the performance of mobile applications using cloud computing,2014,Informatics and Systems …,ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/7036687/,"https://scholar.google.com/scholar?cites=8300092092952089808&as_sdt=2005&sciodt=0,5&hl=en&num=20",145
0,J Nie,Practice and Development of Cloud Computing-Based Mobile Teaching Management and Evaluation System in Vocational Colleges,2014,"Computational Intelligence and Security (CIS), 2014 …",ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/7017002/,,310
32,"J Song, Y Cui, M Li, J Qiu…",Energy-traffic tradeoff cooperative offloading for mobile cloud computing,2014,Quality of Service (IWQoS) …,ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/6914329/,"https://scholar.google.com/scholar?cites=4267228923905387168&as_sdt=2005&sciodt=0,5&hl=en&num=20",23
118,"J Wan, D Zhang, Y Sun, K Lin, C Zou, H Cai",VCMIA: a novel architecture for integrating vehicular cyber-physical systems and mobile cloud computing,2014,Mobile Networks and …,Springer,https://link.springer.com/article/10.1007/s11036-014-0499-6,"https://scholar.google.com/scholar?cites=8490926995873923287&as_sdt=2005&sciodt=0,5&hl=en&num=20",7
10,"J Zhang, Y Sun, L Zhu, X Qiao",A synergetic mechanism for digital library service in mobile and cloud computing environment,2014,Personal and Ubiquitous Computing,Springer,https://link.springer.com/article/10.1007/s00779-014-0798-8,"https://scholar.google.com/scholar?cites=6498231540558230653&as_sdt=2005&sciodt=0,5&hl=en&num=20",105
1,"J Zhou, H Zhu, M Ylianttila, M Rautiainen",Mobile Multimedia Cloud Computing.,2014,,books.google.com,https://books.google.com/books?hl=en&lr=&id=WmHOBQAAQBAJ&oi=fnd&pg=PA1&dq=+%22mobile+cloud+computing%22&ots=oH50dyvMxm&sig=T5Pb2iC4DD8uiMUJG1alYlaQoHo,"https://scholar.google.com/scholar?cites=13448229891018464356&as_sdt=2005&sciodt=0,5&hl=en&num=20",226
3,"JAL Ferreira, AR da Silva",Mobile cloud computing,2014,Open Journal of Mobile Computing and …,academia.edu,http://www.academia.edu/download/41565198/V1N2-005.pdf,"https://scholar.google.com/scholar?cites=9627023307195580860&as_sdt=2005&sciodt=0,5&hl=en&num=20",6
1,"JEF Costa, JJPC Rodrigues","Mobile cloud computing: Technologies, services, and applications",2014,Mobile Networks and Cloud Computing …,igi-global.com,https://www.igi-global.com/chapter/mobile-cloud-computing/90105,"https://scholar.google.com/scholar?cites=2682530198887664888&as_sdt=2005&sciodt=0,5&hl=en&num=20",188
4,"JF Bravo-Torres, M López-Nores…",Leveraging ad-hoc networking and mobile cloud computing to exploit short-lived relationships among users on the move,2014,… on Intelligent Cloud …,Springer,https://link.springer.com/chapter/10.1007/978-3-319-19848-4_6,"https://scholar.google.com/scholar?cites=5749467742612667012&as_sdt=2005&sciodt=0,5&hl=en&num=20",126
2,"JK Aulakh, S Sharma, M Arora",Mobile Cloud Computing Security Issues: Overview,2014,International Journal of Advanced …,ijarcet.org,http://ijarcet.org/wp-content/uploads/IJARCET-VOL-3-ISSUE-5-1722-1726.pdf,"https://scholar.google.com/scholar?cites=6014502838972763653&as_sdt=2005&sciodt=0,5&hl=en&num=20",149
5,JK Bae," Study on the Effects of Perceived Privacy, Perceived Security Perceived Enjoyment, on Continuance Usage Intention in Mobile Cloud Computing",2014,The E-Business Studies,,,"https://scholar.google.com/scholar?cites=14359387160787291918&as_sdt=2005&sciodt=0,5&hl=en&num=20",115
4,"JP Champati, B Liang",Energy compensated cloud assistance in mobile cloud computing,2014,Computer Communications Workshops …,ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/6849264/,"https://scholar.google.com/scholar?cites=12176607115421561146&as_sdt=2005&sciodt=0,5&hl=en&num=20",123
20,"JS Park, H Kim, YS Jeong, E Lee",Two‐phase grouping‐based resource management for big data processing in mobile cloud computing,2014,International Journal of …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1002/dac.2627/full,"https://scholar.google.com/scholar?cites=14335267426309952494&as_sdt=2005&sciodt=0,5&hl=en&num=20",32
0,JY Liu,A Lightweight Algorithm for Partitioning Elastic Mobile Application in Mobile Cloud Computing,2014,,"Fakulti Sains Komputer, Universiti …",,,315
0,"JZ Ping, LL Yu, Q Wang, XF Wu",Effective Analysis Method of Mobile Cloud Computing,2014,Applied Mechanics and Materials,Trans Tech Publ,https://www.scientific.net/AMM.644-650.1980,,274
0,"K Kaur, R Kaur",Modified keyless user defined encryption system for Mobile Cloud Computing environment,2014,Journal of Emerging Technologies and Innovative …,jetir.org,http://www.jetir.org/view?paper=JETIR1406005,,260
7,"K Kaur, S Sharma, M Arora",Mobile cloud computing techniques: A review,2014,… Journal of Advanced Research in Computer …,ijarcet.org,http://ijarcet.org/wp-content/uploads/IJARCET-VOL-3-ISSUE-5-1734-1738.pdf,"https://scholar.google.com/scholar?cites=10880590153592581008&as_sdt=2005&sciodt=0,5&hl=en&num=20",94
1,"K Kim, S Yeom",Method for Mobile node in Cloud Computing Environments,2014,Journal of The Korea Society of Computer and …,koreascience.or.kr,http://www.koreascience.or.kr/article/ArticleFullRecord.jsp?cn=CPTSCQ_2014_v19n2_67,"https://scholar.google.com/scholar?cites=14377805170853576048&as_sdt=2005&sciodt=0,5&hl=en&num=20",275
0,"K Lee, S Rho, SW Lee",A Method of Extracting Ontology Module Using Concept Relations for Sharing Knowledge in Mobile Cloud Computing Environment,2014,The Scientific World Journal,hindawi.com,https://www.hindawi.com/journals/tswj/2014/382797/abs/,,323
11,"K Mitra, C Ahlund",A mobile cloud computing system for emergency management,2014,IEEE Cloud Computing,ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/7057583/,"https://scholar.google.com/scholar?cites=1311019158649481107&as_sdt=2005&sciodt=0,5&hl=en&num=20",68
0,"K Venkateswarlu, MS Lakshmi, SP Kumar",Energy Saving For Mobile Users Using Cloud Computing Via S3,2014,,pdfs.semanticscholar.org,https://pdfs.semanticscholar.org/0adc/53e6cfdb70ace6e10c1ceb785c6bef6b8bcd.pdf,,249
18,"K Xu, Y Zhang, X Shi, H Wang…",Online combinatorial double auction for mobile cloud computing markets,2014,"… (IPCCC), 2014 IEEE …",ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/7017103/,"https://scholar.google.com/scholar?cites=178178856854552801&as_sdt=2005&sciodt=0,5&hl=en&num=20",44
2,"K Zhan, CH Lung, P Srivastava",A green analysis of mobile cloud computing applications,2014,Proceedings of the 29th Annual ACM …,dl.acm.org,https://dl.acm.org/citation.cfm?id=2555069,"https://scholar.google.com/scholar?cites=8654826346078391300&as_sdt=2005&sciodt=0,5&hl=en&num=20",158
12,"KE Psannis, S Xinogalos, A Sifaleras",Convergence of Internet of things and mobile cloud computing,2014,Systems Science & Control …,Taylor & Francis,http://www.tandfonline.com/doi/abs/10.1080/21642583.2014.913213,"https://scholar.google.com/scholar?cites=14430417700025841847&as_sdt=2005&sciodt=0,5&hl=en&num=20",65
1,"KK Hiran, R Doshi",The Proliferation of Smart Devices on Mobile Cloud Computing,2014,,forskningsdatabasen.dk,http://www.forskningsdatabasen.dk/en/catalog/2291944318,"https://scholar.google.com/scholar?cites=3752269723180570593&as_sdt=2005&sciodt=0,5&hl=en&num=20",187
1,"L Boroumand, M Shiraz, A Gani, S Khan, S Shah",A review on port-knocking authentication methods for mobile cloud computing,2014,… for Mobile Cloud Computing …,,,"https://scholar.google.com/scholar?cites=10819786518325448883&as_sdt=2005&sciodt=0,5&hl=en&num=20",191
2,"L Boroumand, M Shiraz, A Gani, S Khan…",Virtualization Technique for port-knocking in mobile cloud computing,2014,Int. J. Advanced Soft …,researchgate.net,https://www.researchgate.net/profile/Laleh_Boroumand/publication/261798946_Virtualization_Technique_for_Port_Knocking_in_Mobile_Cloud_Computing/links/0f3175358b8668c150000000/Virtualization-Technique-for-Port-Knocking-in-Mobile-Cloud-Computing.pdf,"https://scholar.google.com/scholar?cites=645981157073208892&as_sdt=2005&sciodt=0,5&hl=en&num=20",172
5,"L Goel, V Jain",A Review on Security Issues and Challenges of Mobile Cloud Computing and Preventive Measures,2014,International Conference on Advances in …,pdfs.semanticscholar.org,https://pdfs.semanticscholar.org/fd5d/5a1f4a0017d6ad837353f2407d1b3c8eece3.pdf,"https://scholar.google.com/scholar?cites=6873892994921280854&as_sdt=2005&sciodt=0,5&hl=en&num=20",103
9,"L Kumar, N Malik, G Agghi, A Anand",Mobile cloud computing,2014,IJRIT International Journal …,sites.google.com,https://sites.google.com/a/ijrit.com/papers/sept/V2I9244.pdf,"https://scholar.google.com/scholar?cites=4274811690303495319&as_sdt=2005&sciodt=0,5&hl=en&num=20",2
0,L Pallavi,Mobile Cloud Computing: The Emerging Computing Paradigm for the 21st century,2014,International Journal of Advanced Research in …,search.proquest.com,http://search.proquest.com/openview/63cd3445adb3e36491b7f898f0d837a9/1?pq-origsite=gscholar&cbl=1606379,,309
5,"L Wang, CA Alexander",Telemedicine based on mobile devices and mobile cloud computing,2014,International Journal of Cloud …,search.proquest.com,http://search.proquest.com/openview/352bc50e9a679a0e07e36990cd06c93b/1?pq-origsite=gscholar&cbl=1686342,"https://scholar.google.com/scholar?cites=16781459200257263356&as_sdt=2005&sciodt=0,5&hl=en&num=20",110
24,"L Wang, Y Cui, I Stojmenovic, X Ma, J Song",Energy efficiency on location based applications in mobile cloud computing: a survey,2014,Computing,Springer,https://link.springer.com/article/10.1007/s00607-013-0334-0,"https://scholar.google.com/scholar?cites=16880692658200004452&as_sdt=2005&sciodt=0,5&hl=en&num=20",30
10,"L Yu, WT Tsai, X Wei, J Gao…",Modeling and analysis of mobile cloud computing based on bigraph theory,2014,… Cloud Computing …,ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/6834947/,"https://scholar.google.com/scholar?cites=3437513094084384316&as_sdt=2005&sciodt=0,5&hl=en&num=20",75
0,LB Jazi,A Port Knocking Authentication Method for Mobile Cloud Computing,2014,,"Fakulti Sains Komputer, Universiti …",,,264
0,"LE Tudoran, BS Ionescu",The use of accounting apps via mobile Cloud computing in Romania,2014,Annales Universitatis Apulensis …,search.proquest.com,http://search.proquest.com/openview/518aab7d1c0b53d6fbaf63472687938d/1?pq-origsite=gscholar&cbl=276234,,302
6,"M Ahmadi, N Khanezaei, S Manavi…",A comparative study of time management and energy consumption in mobile cloud computing,2014,Control and System …,ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/6908721/,"https://scholar.google.com/scholar?cites=4110010860253517980&as_sdt=2005&sciodt=0,5&hl=en&num=20",92
10,"M Ali, JM Zain, MF Zolkipli…",Mobile cloud computing & mobile battery augmentation techniques: A survey,2014,"… (SCOReD), 2014 IEEE …",ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/7072944/,"https://scholar.google.com/scholar?cites=14910156993973382422&as_sdt=2005&sciodt=0,5&hl=en&num=20",85
9,"M Alizadeh, WH Hassan…",Feasibility of Implementing Multi-factor Authentication Schemes in Mobile Cloud Computing,2014,"… Systems, Modelling and …",ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/7280981/,"https://scholar.google.com/scholar?cites=15931205621586980424&as_sdt=2005&sciodt=0,5&hl=en&num=20",88
7,"M Amoretti, A Grazioli, F Zanichelli…",Towards a formal approach to mobile cloud computing,2014,… and Network-Based …,ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/6787354/,"https://scholar.google.com/scholar?cites=10924267481740970226&as_sdt=2005&sciodt=0,5&hl=en&num=20",96
11,"M Ayad, M Taher, A Salem",Real-time mobile cloud computing: A case study in face recognition,2014,Advanced Information Networking …,ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/6844616/,"https://scholar.google.com/scholar?cites=8394698118715940768&as_sdt=2005&sciodt=0,5&hl=en&num=20",84
3,"M Azhar, M Laxman",Secured health monitoring system in mobile cloud computing,2014,Int. J. Comput. Trends Technol,ijcttjournal.org,http://www.ijcttjournal.org/Volume13/number-3/IJCTT-V13P129.pdf,"https://scholar.google.com/scholar?cites=333127946014271670&as_sdt=2005&sciodt=0,5&hl=en&num=20",131
13,"M Babaeizadeh, M Bakhtiari…",Keystroke dynamic authentication in mobile cloud computing,2014,International Journal of …,search.proquest.com,http://search.proquest.com/openview/0176a5caba9d524ee752d7724c35031c/1?pq-origsite=gscholar&cbl=136216,"https://scholar.google.com/scholar?cites=8352639284453254587&as_sdt=2005&sciodt=0,5&hl=en&num=20",63
8,"M Chen, Y Wu, AV Vasilakos",Advances in mobile cloud computing,2014,Mobile Networks and Applications,Springer,https://link.springer.com/article/10.1007/s11036-014-0503-1,"https://scholar.google.com/scholar?cites=13603206512814324405&as_sdt=2005&sciodt=0,5&hl=en&num=20",72
1,M Gheorghe,Mobile Cloud Computing for Telemedicine Solutions,2014,Informatica Economica,search.proquest.com,http://search.proquest.com/openview/57f7ba871123926ea6406a8e346c79a4/1?pq-origsite=gscholar&cbl=55108,"https://scholar.google.com/scholar?cites=16261510516939214909&as_sdt=2005&sciodt=0,5&hl=en&num=20",282
10,"M Goyal, S Singh",Mobile cloud computing,2014,International Journal of Enhanced …,pdfs.semanticscholar.org,https://pdfs.semanticscholar.org/d6ac/26046e384b040be26e31cc256b74883b843c.pdf,"https://scholar.google.com/scholar?cites=15869496561959028290&as_sdt=2005&sciodt=0,5&hl=en&num=20",3
3,"M Hussain, BM Almourad",Trust in Mobile Cloud Computing with LTE-based Deployment,2014,"… and Computing, 2014 IEEE 11th Intl …",ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/7307018/,"https://scholar.google.com/scholar?cites=2104120688871586077&as_sdt=2005&sciodt=0,5&hl=en&num=20",132
38,"M Jia, J Cao, L Yang",Heuristic offloading of concurrent tasks for computation-intensive applications in mobile cloud computing,2014,Computer Communications Workshops …,ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/6849257/,"https://scholar.google.com/scholar?cites=12344269733109659711&as_sdt=2005&sciodt=0,5&hl=en&num=20",19
